COUNTRY_AREA_TERRITORY,STRAIN,ISO_YEAR,ISO_WEEK,COUNTRY_CODE,ORIGIN_SOURCE,SPEC_PROCESSED_NB,ISO_WEEKSTARTDATE,country,cluster_name,metasource,value,positivity,STRAIN_SOURCE
Iran (Islamic Republic of),INF_B,2015,44,IRN,NOTDEFINED,370,2015-10-26,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2015,45,IRN,NOTDEFINED,219,2015-11-02,Iran,Asia-Europe,NONSENT,2,0.91324200913242,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2015,46,IRN,NOTDEFINED,133,2015-11-09,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2015,47,IRN,NOTDEFINED,159,2015-11-16,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2015,48,IRN,NOTDEFINED,165,2015-11-23,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2015,49,IRN,NOTDEFINED,223,2015-11-30,Iran,Asia-Europe,NONSENT,1,0.4484304932735426,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2015,50,IRN,NOTDEFINED,1086,2015-12-07,Iran,Asia-Europe,NONSENT,4,0.3683241252302026,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2015,51,IRN,NOTDEFINED,3671,2015-12-14,Iran,Asia-Europe,NONSENT,29,0.789975483519477,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2015,52,IRN,NOTDEFINED,2233,2015-12-21,Iran,Asia-Europe,NONSENT,26,1.1643528884908194,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,1,IRN,NOTDEFINED,1378,2016-01-04,Iran,Asia-Europe,NONSENT,52,3.7735849056603774,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,2,IRN,NOTDEFINED,754,2016-01-11,Iran,Asia-Europe,NONSENT,5,0.6631299734748011,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,3,IRN,NOTDEFINED,599,2016-01-18,Iran,Asia-Europe,NONSENT,6,1.001669449081803,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,4,IRN,NOTDEFINED,553,2016-01-25,Iran,Asia-Europe,NONSENT,7,1.2658227848101267,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,5,IRN,NOTDEFINED,359,2016-02-01,Iran,Asia-Europe,NONSENT,10,2.785515320334262,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,6,IRN,NOTDEFINED,265,2016-02-08,Iran,Asia-Europe,NONSENT,9,3.3962264150943398,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,7,IRN,NOTDEFINED,278,2016-02-15,Iran,Asia-Europe,NONSENT,28,10.071942446043165,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,8,IRN,NOTDEFINED,317,2016-02-22,Iran,Asia-Europe,NONSENT,51,16.08832807570978,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,9,IRN,NOTDEFINED,281,2016-02-29,Iran,Asia-Europe,NONSENT,19,6.761565836298932,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,10,IRN,NOTDEFINED,217,2016-03-07,Iran,Asia-Europe,NONSENT,16,7.373271889400922,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,11,IRN,NOTDEFINED,111,2016-03-14,Iran,Asia-Europe,NONSENT,8,7.207207207207207,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,12,IRN,NOTDEFINED,26,2016-03-21,Iran,Asia-Europe,NONSENT,3,11.538461538461538,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,13,IRN,NOTDEFINED,62,2016-03-28,Iran,Asia-Europe,NONSENT,2,3.225806451612903,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,14,IRN,NOTDEFINED,75,2016-04-04,Iran,Asia-Europe,NONSENT,8,10.666666666666666,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,15,IRN,NOTDEFINED,57,2016-04-11,Iran,Asia-Europe,NONSENT,2,3.508771929824561,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,16,IRN,NOTDEFINED,44,2016-04-18,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,17,IRN,NOTDEFINED,52,2016-04-25,Iran,Asia-Europe,NONSENT,2,3.8461538461538463,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,18,IRN,NOTDEFINED,45,2016-05-02,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,19,IRN,NOTDEFINED,36,2016-05-09,Iran,Asia-Europe,NONSENT,1,2.7777777777777777,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,20,IRN,NOTDEFINED,39,2016-05-16,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,21,IRN,NOTDEFINED,25,2016-05-23,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,22,IRN,NOTDEFINED,13,2016-05-30,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,23,IRN,NOTDEFINED,34,2016-06-06,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,24,IRN,NOTDEFINED,25,2016-06-13,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,25,IRN,NOTDEFINED,21,2016-06-20,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,26,IRN,NOTDEFINED,10,2016-06-27,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,27,IRN,NOTDEFINED,14,2016-07-04,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,28,IRN,NOTDEFINED,20,2016-07-11,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,29,IRN,NOTDEFINED,13,2016-07-18,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,30,IRN,NOTDEFINED,16,2016-07-25,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,31,IRN,NOTDEFINED,15,2016-08-01,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,32,IRN,NOTDEFINED,17,2016-08-08,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,33,IRN,NOTDEFINED,23,2016-08-15,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,34,IRN,NOTDEFINED,9,2016-08-22,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,35,IRN,NOTDEFINED,18,2016-08-29,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,36,IRN,NOTDEFINED,18,2016-09-05,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,37,IRN,NOTDEFINED,26,2016-09-12,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,38,IRN,NOTDEFINED,28,2016-09-19,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,39,IRN,NOTDEFINED,29,2016-09-26,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,40,IRN,NOTDEFINED,43,2016-10-03,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,41,IRN,NOTDEFINED,44,2016-10-10,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,42,IRN,NOTDEFINED,98,2016-10-17,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,43,IRN,NOTDEFINED,129,2016-10-24,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,44,IRN,NOTDEFINED,148,2016-10-31,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,45,IRN,NOTDEFINED,162,2016-11-07,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,48,IRN,NOTDEFINED,360,2016-11-28,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,50,IRN,NOTDEFINED,462,2016-12-12,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2016,51,IRN,NOTDEFINED,464,2016-12-19,Iran,Asia-Europe,NONSENT,2,0.43103448275862066,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,1,IRN,NOTDEFINED,374,2017-01-02,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,2,IRN,NOTDEFINED,255,2017-01-09,Iran,Asia-Europe,NONSENT,1,0.39215686274509803,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,3,IRN,NOTDEFINED,236,2017-01-16,Iran,Asia-Europe,NONSENT,1,0.423728813559322,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,4,IRN,NOTDEFINED,199,2017-01-23,Iran,Asia-Europe,NONSENT,3,1.5075376884422111,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,5,IRN,NOTDEFINED,183,2017-01-30,Iran,Asia-Europe,NONSENT,3,1.639344262295082,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,6,IRN,NOTDEFINED,164,2017-02-06,Iran,Asia-Europe,NONSENT,6,3.658536585365854,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,7,IRN,NOTDEFINED,186,2017-02-13,Iran,Asia-Europe,NONSENT,10,5.376344086021505,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,8,IRN,NOTDEFINED,189,2017-02-20,Iran,Asia-Europe,NONSENT,11,5.8201058201058204,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,9,IRN,NOTDEFINED,158,2017-02-27,Iran,Asia-Europe,NONSENT,12,7.594936708860759,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,10,IRN,NOTDEFINED,151,2017-03-06,Iran,Asia-Europe,NONSENT,23,15.2317880794702,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,11,IRN,NOTDEFINED,120,2017-03-13,Iran,Asia-Europe,NONSENT,26,21.666666666666668,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,12,IRN,NOTDEFINED,55,2017-03-20,Iran,Asia-Europe,NONSENT,9,16.363636363636363,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,13,IRN,NOTDEFINED,32,2017-03-27,Iran,Asia-Europe,NONSENT,4,12.5,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,14,IRN,NOTDEFINED,151,2017-04-03,Iran,Asia-Europe,NONSENT,18,11.920529801324504,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,15,IRN,NOTDEFINED,108,2017-04-10,Iran,Asia-Europe,NONSENT,10,9.25925925925926,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,16,IRN,NOTDEFINED,119,2017-04-17,Iran,Asia-Europe,NONSENT,10,8.403361344537815,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,17,IRN,NOTDEFINED,73,2017-04-24,Iran,Asia-Europe,NONSENT,8,10.95890410958904,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,18,IRN,NOTDEFINED,92,2017-05-01,Iran,Asia-Europe,NONSENT,11,11.956521739130435,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,19,IRN,NOTDEFINED,71,2017-05-08,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,20,IRN,NOTDEFINED,66,2017-05-15,Iran,Asia-Europe,NONSENT,7,10.606060606060606,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,21,IRN,NOTDEFINED,62,2017-05-22,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,22,IRN,NOTDEFINED,58,2017-05-29,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,23,IRN,NOTDEFINED,53,2017-06-05,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,24,IRN,NOTDEFINED,34,2017-06-12,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,25,IRN,NOTDEFINED,39,2017-06-19,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,26,IRN,NOTDEFINED,11,2017-06-26,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,27,IRN,NOTDEFINED,29,2017-07-03,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,28,IRN,NOTDEFINED,24,2017-07-10,Iran,Asia-Europe,NONSENT,2,8.333333333333334,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,29,IRN,NOTDEFINED,14,2017-07-17,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,30,IRN,NOTDEFINED,15,2017-07-24,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,31,IRN,NOTDEFINED,19,2017-07-31,Iran,Asia-Europe,NONSENT,1,5.2631578947368425,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,32,IRN,NOTDEFINED,18,2017-08-07,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,33,IRN,NOTDEFINED,17,2017-08-14,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,34,IRN,NOTDEFINED,23,2017-08-21,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,35,IRN,NOTDEFINED,29,2017-08-28,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,36,IRN,NOTDEFINED,48,2017-09-04,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,37,IRN,NOTDEFINED,70,2017-09-11,Iran,Asia-Europe,NONSENT,1,1.4285714285714286,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,38,IRN,NOTDEFINED,110,2017-09-18,Iran,Asia-Europe,NONSENT,1,0.9090909090909091,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,39,IRN,NOTDEFINED,82,2017-09-25,Iran,Asia-Europe,NONSENT,3,3.658536585365854,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,40,IRN,NOTDEFINED,107,2017-10-02,Iran,Asia-Europe,NONSENT,3,2.803738317757009,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,41,IRN,NOTDEFINED,93,2017-10-09,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,42,IRN,NOTDEFINED,119,2017-10-16,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,43,IRN,NOTDEFINED,119,2017-10-23,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,44,IRN,NOTDEFINED,141,2017-10-30,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,45,IRN,NOTDEFINED,145,2017-11-06,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,46,IRN,NOTDEFINED,193,2017-11-13,Iran,Asia-Europe,NONSENT,2,1.0362694300518134,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,47,IRN,NOTDEFINED,282,2017-11-20,Iran,Asia-Europe,NONSENT,1,0.3546099290780142,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,48,IRN,NOTDEFINED,219,2017-11-27,Iran,Asia-Europe,NONSENT,2,0.91324200913242,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,49,IRN,NOTDEFINED,248,2017-12-04,Iran,Asia-Europe,NONSENT,13,5.241935483870968,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,50,IRN,NOTDEFINED,318,2017-12-11,Iran,Asia-Europe,NONSENT,11,3.459119496855346,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,51,IRN,NOTDEFINED,467,2017-12-18,Iran,Asia-Europe,NONSENT,10,2.1413276231263385,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2017,52,IRN,NOTDEFINED,547,2017-12-25,Iran,Asia-Europe,NONSENT,28,5.118829981718465,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,1,IRN,NOTDEFINED,672,2018-01-01,Iran,Asia-Europe,NONSENT,41,6.101190476190476,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,2,IRN,NOTDEFINED,710,2018-01-08,Iran,Asia-Europe,NONSENT,44,6.197183098591549,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,3,IRN,NOTDEFINED,702,2018-01-15,Iran,Asia-Europe,NONSENT,40,5.698005698005698,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,4,IRN,NOTDEFINED,645,2018-01-22,Iran,Asia-Europe,NONSENT,40,6.2015503875969,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,5,IRN,NOTDEFINED,649,2018-01-29,Iran,Asia-Europe,NONSENT,29,4.4684129429892145,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,6,IRN,NOTDEFINED,433,2018-02-05,Iran,Asia-Europe,NONSENT,16,3.695150115473441,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,7,IRN,NOTDEFINED,483,2018-02-12,Iran,Asia-Europe,NONSENT,26,5.383022774327122,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,8,IRN,NOTDEFINED,314,2018-02-19,Iran,Asia-Europe,NONSENT,10,3.1847133757961785,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,9,IRN,NOTDEFINED,337,2018-02-26,Iran,Asia-Europe,NONSENT,9,2.6706231454005933,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,10,IRN,NOTDEFINED,212,2018-03-05,Iran,Asia-Europe,NONSENT,5,2.358490566037736,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,11,IRN,NOTDEFINED,186,2018-03-12,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,12,IRN,NOTDEFINED,47,2018-03-19,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,13,IRN,NOTDEFINED,27,2018-03-26,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,14,IRN,NOTDEFINED,127,2018-04-02,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,15,IRN,NOTDEFINED,84,2018-04-09,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,16,IRN,NOTDEFINED,75,2018-04-16,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,17,IRN,NOTDEFINED,105,2018-04-23,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,18,IRN,NOTDEFINED,59,2018-04-30,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,19,IRN,NOTDEFINED,50,2018-05-07,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,20,IRN,NOTDEFINED,63,2018-05-14,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,21,IRN,NOTDEFINED,59,2018-05-21,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,22,IRN,NOTDEFINED,57,2018-05-28,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,23,IRN,NOTDEFINED,30,2018-06-04,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,24,IRN,NOTDEFINED,37,2018-06-11,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,25,IRN,NOTDEFINED,37,2018-06-18,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,26,IRN,NOTDEFINED,28,2018-06-25,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,27,IRN,NOTDEFINED,29,2018-07-02,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,28,IRN,NOTDEFINED,19,2018-07-09,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,29,IRN,NOTDEFINED,25,2018-07-16,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,30,IRN,NOTDEFINED,25,2018-07-23,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,31,IRN,NOTDEFINED,24,2018-07-30,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,32,IRN,NOTDEFINED,26,2018-08-06,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,33,IRN,NOTDEFINED,19,2018-08-13,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,34,IRN,NOTDEFINED,21,2018-08-20,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,35,IRN,NOTDEFINED,41,2018-08-27,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,36,IRN,NOTDEFINED,79,2018-09-03,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,37,IRN,NOTDEFINED,72,2018-09-10,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,38,IRN,NOTDEFINED,51,2018-09-17,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,39,IRN,NOTDEFINED,66,2018-09-24,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,40,IRN,NOTDEFINED,79,2018-10-01,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,41,IRN,NOTDEFINED,103,2018-10-08,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,42,IRN,NOTDEFINED,112,2018-10-15,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,43,IRN,NOTDEFINED,95,2018-10-22,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,44,IRN,NOTDEFINED,101,2018-10-29,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,45,IRN,NOTDEFINED,292,2018-11-05,Iran,Asia-Europe,NONSENT,2,0.684931506849315,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,46,IRN,NOTDEFINED,372,2018-11-12,Iran,Asia-Europe,NONSENT,12,3.225806451612903,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,47,IRN,NOTDEFINED,247,2018-11-19,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,48,IRN,NOTDEFINED,331,2018-11-26,Iran,Asia-Europe,NONSENT,3,0.9063444108761329,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,49,IRN,NOTDEFINED,480,2018-12-03,Iran,Asia-Europe,NONSENT,1,0.20833333333333334,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,50,IRN,NOTDEFINED,571,2018-12-10,Iran,Asia-Europe,NONSENT,2,0.3502626970227671,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,51,IRN,NOTDEFINED,671,2018-12-17,Iran,Asia-Europe,NONSENT,2,0.29806259314456035,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2018,52,IRN,NOTDEFINED,853,2018-12-24,Iran,Asia-Europe,NONSENT,2,0.23446658851113716,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2019,1,IRN,NOTDEFINED,1097,2018-12-31,Iran,Asia-Europe,NONSENT,2,0.18231540565177756,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2019,2,IRN,NOTDEFINED,1306,2019-01-07,Iran,Asia-Europe,NONSENT,1,0.07656967840735068,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2019,3,IRN,NOTDEFINED,1159,2019-01-14,Iran,Asia-Europe,NONSENT,1,0.08628127696289906,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2019,4,IRN,NOTDEFINED,1035,2019-01-21,Iran,Asia-Europe,NONSENT,1,0.0966183574879227,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2019,5,IRN,NOTDEFINED,889,2019-01-28,Iran,Asia-Europe,NONSENT,4,0.4499437570303712,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2019,6,IRN,NOTDEFINED,580,2019-02-04,Iran,Asia-Europe,NONSENT,2,0.3448275862068966,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2019,7,IRN,NOTDEFINED,377,2019-02-11,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
Iran (Islamic Republic of),INF_B,2019,8,IRN,NOTDEFINED,478,2019-02-18,Iran,Asia-Europe,NONSENT,0,0,INF_B (NONSENT)
